RNA name	external_gene_name	GeneName	chromosome_name	start_position	end_position	strand	ensembl_gene_id	Biotyoe	TypeSimpl	Type	EntrezID	EntrezID.1	EntrezID.2
ENSG00000113749	HRH2	HRH2	5	175658030	175710756	1	ENSG00000113749	protein_coding	coding	mRNA	3274	3274	3274
ENSG00000113763	UNC5A	UNC5A	5	176810477	176880898	1	ENSG00000113763	protein_coding	coding	mRNA	90249	90249	90249
ENSG00000113805	CNTN3	CNTN3	3	74262568	74521140	-1	ENSG00000113805	protein_coding	coding	mRNA	5067	5067	5067
ENSG00000113889	KNG1	KNG1	3	186717276	186744410	1	ENSG00000113889	protein_coding	coding	mRNA	3827	3827	3827
ENSG00000113905	HRG	HRG	3	186660216	186678240	1	ENSG00000113905	protein_coding	coding	mRNA	3273	3273	3273
ENSG00000113924	HGD	HGD	3	120628173	120682571	-1	ENSG00000113924	protein_coding	coding	mRNA	3081	3081	3081
ENSG00000113946	CLDN16	CLDN16	3	190322541	190412143	1	ENSG00000113946	protein_coding	coding	mRNA	10686	10686	10686
ENSG00000114113	RBP2	RBP2	3	139452884	139480747	-1	ENSG00000114113	protein_coding	coding	mRNA	5948	5948	5948
ENSG00000114115	RBP1	RBP1	3	139517434	139539829	-1	ENSG00000114115	protein_coding	coding	mRNA	5947	5947	5947
ENSG00000114124	GRK7	GRK7	3	141778148	141818490	1	ENSG00000114124	protein_coding	coding	mRNA	131890	131890	131890
ENSG00000114200	BCHE	BCHE	3	165772904	165837472	-1	ENSG00000114200	protein_coding	coding	mRNA	590	590	590
ENSG00000114204	SERPINI2	SERPINI2	3	167441789	167479004	-1	ENSG00000114204	protein_coding	coding	mRNA	5276	5276	5276
ENSG00000114248	LRRC31	LRRC31	3	169839179	169869930	-1	ENSG00000114248	protein_coding	coding	mRNA	79782	79782	79782
ENSG00000114270	COL7A1	COL7A1	3	48564073	48595267	-1	ENSG00000114270	protein_coding	coding	mRNA	1294	1294	1294
ENSG00000114279	FGF12	FGF12	3	192139395	192767764	-1	ENSG00000114279	protein_coding	coding	mRNA	2257	2257	2257
ENSG00000114349	GNAT1	GNAT1	3	50191612	50196516	1	ENSG00000114349	protein_coding	coding	mRNA	2779	2779	2779
ENSG00000114374	USP9Y	USP9Y	Y	12701231	12860839	1	ENSG00000114374	protein_coding	coding	mRNA	8287	8287	8287
ENSG00000114378	HYAL1	HYAL1	3	50299889	50312381	-1	ENSG00000114378	protein_coding	coding	mRNA	3373	3373	3373
ENSG00000114455	HHLA2	HHLA2	3	108296490	108378285	1	ENSG00000114455	protein_coding	coding	mRNA	11148	11148	11148
ENSG00000114487	MORC1	MORC1	3	108958239	109118142	-1	ENSG00000114487	protein_coding	coding	mRNA	27136	27136	27136
ENSG00000114529	C3orf52	C3orf52	3	112086335	112131004	1	ENSG00000114529	protein_coding	coding	mRNA	79669	79669	79669
ENSG00000114547	ROPN1B	ROPN1B	3	125969144	125983454	1	ENSG00000114547	protein_coding	coding	mRNA	152015	152015	152015
ENSG00000114638	UPK1B	UPK1B	3	119173517	119205153	1	ENSG00000114638	protein_coding	coding	mRNA	7348	7348	7348
ENSG00000114646	CSPG5	CSPG5	3	47562239	47580792	-1	ENSG00000114646	protein_coding	coding	mRNA	10675	10675	10675
ENSG00000114654	EFCC1	EFCC1	3	129001629	129040742	1	ENSG00000114654	protein_coding	coding	mRNA	79825	79825	79825
ENSG00000114656	KIAA1257	CFAP92	3	128909866	129002690	-1	ENSG00000114656	protein_coding	coding	mRNA	57501	ND	57501
ENSG00000114757	PEX5L	PEX5L	3	179794958	180037053	-1	ENSG00000114757	protein_coding	coding	mRNA	51555	51555	51555
ENSG00000114771	AADAC	AADAC	3	151814037	151828488	1	ENSG00000114771	protein_coding	coding	mRNA	13	13	13
ENSG00000114786	ABHD14A-ACY1	ABHD14A-ACY1	3	51974706	51989183	1	ENSG00000114786	protein_coding	coding	mRNA	100526760	100526760	100526760
ENSG00000114805	PLCH1	PLCH1	3	155375580	155745067	-1	ENSG00000114805	protein_coding	coding	mRNA	23007	23007	23007
ENSG00000114854	TNNC1	TNNC1	3	52451102	52454070	-1	ENSG00000114854	protein_coding	coding	mRNA	7134	7134	7134
ENSG00000114948	ADAM23	ADAM23	2	206443539	206621130	1	ENSG00000114948	protein_coding	coding	mRNA	8745	8745	8745
ENSG00000115008	IL1A	IL1A	2	112773915	112784590	-1	ENSG00000115008	protein_coding	coding	mRNA	3552	3552	3552
ENSG00000115009	CCL20	CCL20	2	227805739	227817564	1	ENSG00000115009	protein_coding	coding	mRNA	6364	6364	6364
ENSG00000115085	ZAP70	ZAP70	2	97713560	97739862	1	ENSG00000115085	protein_coding	coding	mRNA	7535	7535	7535
ENSG00000115112	TFCP2L1	TFCP2L1	2	121216587	121285207	-1	ENSG00000115112	protein_coding	coding	mRNA	29842	29842	29842
ENSG00000115138	POMC	POMC	2	25160853	25168903	-1	ENSG00000115138	protein_coding	coding	mRNA	5443	5443	5443
ENSG00000115155	OTOF	OTOF	2	26457203	26558698	-1	ENSG00000115155	protein_coding	coding	mRNA	9381	9381	9381
ENSG00000115163	CENPA	CENPA	2	26764289	26801067	1	ENSG00000115163	protein_coding	coding	mRNA	1058	1058	1058
ENSG00000115194	SLC30A3	SLC30A3	2	27253684	27275817	-1	ENSG00000115194	protein_coding	coding	mRNA	7781	7781	7781
ENSG00000115221	ITGB6	ITGB6	2	160099666	160200313	-1	ENSG00000115221	protein_coding	coding	mRNA	3694	3694	3694
ENSG00000115255	REEP6	REEP6	19	1490747	1497927	1	ENSG00000115255	protein_coding	coding	mRNA	92840	92840	92840
ENSG00000115257	PCSK4	PCSK4	19	1481428	1490752	-1	ENSG00000115257	protein_coding	coding	mRNA	54760	54760	54760
ENSG00000115263	GCG	GCG	2	162142873	162152404	-1	ENSG00000115263	protein_coding	coding	mRNA	2641	2641	2641
ENSG00000115290	GRB14	GRB14	2	164492812	164621848	-1	ENSG00000115290	protein_coding	coding	mRNA	2888	2888	2888
ENSG00000115297	TLX2	TLX2	2	74513463	74517147	1	ENSG00000115297	protein_coding	coding	mRNA	3196	3196	3196
ENSG00000115339	GALNT3	GALNT3	2	165747591	165794682	-1	ENSG00000115339	protein_coding	coding	mRNA	2591	2591	2591
ENSG00000115353	TACR1	TACR1	2	75046463	75199700	-1	ENSG00000115353	protein_coding	coding	mRNA	6869	6869	6869
ENSG00000115361	ACADL	ACADL	2	210187939	210225491	-1	ENSG00000115361	protein_coding	coding	mRNA	33	33	33
ENSG00000115386	REG1A	REG1A	2	79120362	79123419	1	ENSG00000115386	protein_coding	coding	mRNA	5967	5967	5967
ENSG00000115423	DNAH6	DNAH6	2	84516455	84819589	1	ENSG00000115423	protein_coding	coding	mRNA	1768	1768	1768
ENSG00000115474	KCNJ13	KCNJ13	2	232766464	232776568	-1	ENSG00000115474	protein_coding	coding	mRNA	3769	3769	3769
ENSG00000115507	OTX1	OTX1	2	63050057	63057836	1	ENSG00000115507	protein_coding	coding	mRNA	5013	5013	5013
ENSG00000115523	GNLY	GNLY	2	85685175	85698854	1	ENSG00000115523	protein_coding	coding	mRNA	10578	10578	10578
ENSG00000115590	IL1R2	IL1R2	2	101991844	102028544	1	ENSG00000115590	protein_coding	coding	mRNA	7850	7850	7850
ENSG00000115592	PRKAG3	PRKAG3	2	218822383	218832086	-1	ENSG00000115592	protein_coding	coding	mRNA	53632	53632	53632
ENSG00000115593	SMYD1	SMYD1	2	88067780	88113387	1	ENSG00000115593	protein_coding	coding	mRNA	150572	150572	150572
ENSG00000115596	WNT6	WNT6	2	218859821	218874233	1	ENSG00000115596	protein_coding	coding	mRNA	7475	7475	7475
ENSG00000115598	IL1RL2	IL1RL2	2	102186973	102240002	1	ENSG00000115598	protein_coding	coding	mRNA	8808	8808	8808
ENSG00000115602	IL1RL1	IL1RL1	2	102311502	102352037	1	ENSG00000115602	protein_coding	coding	mRNA	9173	9173	9173
ENSG00000115604	IL18R1	IL18R1	2	102311529	102398775	1	ENSG00000115604	protein_coding	coding	mRNA	8809	8809	8809
ENSG00000115607	IL18RAP	IL18RAP	2	102418689	102452565	1	ENSG00000115607	protein_coding	coding	mRNA	8807	8807	8807
ENSG00000115616	SLC9A2	SLC9A2	2	102619707	102711318	1	ENSG00000115616	protein_coding	coding	mRNA	6549	6549	6549
ENSG00000115648	MLPH	MLPH	2	237485428	237555318	1	ENSG00000115648	protein_coding	coding	mRNA	79083	79083	79083
ENSG00000115665	SLC5A7	SLC5A7	2	107986523	108013994	1	ENSG00000115665	protein_coding	coding	mRNA	60482	60482	60482
ENSG00000115705	TPO	TPO	2	1374066	1543711	1	ENSG00000115705	protein_coding	coding	mRNA	7173	7173	7173
ENSG00000115718	PROC	PROC	2	127418427	127429246	1	ENSG00000115718	protein_coding	coding	mRNA	5624	5624	5624
ENSG00000115844	DLX2	DLX2	2	172099439	172102900	-1	ENSG00000115844	protein_coding	coding	mRNA	1746	1746	1746
ENSG00000115850	LCT	LCT	2	135787840	135837180	-1	ENSG00000115850	protein_coding	coding	mRNA	3938	3938	3938
ENSG00000115896	PLCL1	PLCL1	2	197804702	198572581	1	ENSG00000115896	protein_coding	coding	mRNA	5334	5334	5334
ENSG00000115919	KYNU	KYNU	2	142877498	143055832	1	ENSG00000115919	protein_coding	coding	mRNA	8942	8942	8942
ENSG00000115934	AC087235.1	AC087235.1	12	23181334	23251499	-1	ENSG00000115934	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000116014	KISS1R	KISS1R	19	917287	921015	1	ENSG00000116014	protein_coding	coding	mRNA	84634	84634	84634
ENSG00000116031	CD207	CD207	2	70830214	70835822	-1	ENSG00000116031	protein_coding	coding	mRNA	50489	50489	50489
ENSG00000116032	GRIN3B	GRIN3B	19	1000419	1009732	1	ENSG00000116032	protein_coding	coding	mRNA	116444	116444	116444
ENSG00000116035	VAX2	VAX2	2	70900590	70965373	1	ENSG00000116035	protein_coding	coding	mRNA	25806	25806	25806
ENSG00000116039	ATP6V1B1	ATP6V1B1	2	70935868	70965431	1	ENSG00000116039	protein_coding	coding	mRNA	525	525	525
ENSG00000116141	MARK1	MARK1	1	220528183	220664461	1	ENSG00000116141	protein_coding	coding	mRNA	4139	4139	4139
ENSG00000116147	TNR	TNR	1	175315194	175743770	-1	ENSG00000116147	protein_coding	coding	mRNA	7143	7143	7143
ENSG00000116176	TPSG1	TPSG1	16	1221651	1225257	-1	ENSG00000116176	protein_coding	coding	mRNA	25823	25823	25823
ENSG00000116183	PAPPA2	PAPPA2	1	176463171	176845605	1	ENSG00000116183	protein_coding	coding	mRNA	60676	60676	60676
ENSG00000116194	ANGPTL1	ANGPTL1	1	178849705	178871052	-1	ENSG00000116194	protein_coding	coding	mRNA	9068	9068	9068
ENSG00000116218	NPHS2	NPHS2	1	179550539	179575952	-1	ENSG00000116218	protein_coding	coding	mRNA	7827	7827	7827
ENSG00000116254	CHD5	CHD5	1	6101793	6180123	-1	ENSG00000116254	protein_coding	coding	mRNA	26038	26038	26038
ENSG00000116329	OPRD1	OPRD1	1	28812142	28871267	1	ENSG00000116329	protein_coding	coding	mRNA	4985	4985	4985
ENSG00000116544	DLGAP3	DLGAP3	1	34865436	34929585	-1	ENSG00000116544	protein_coding	coding	mRNA	58512	58512	58512
ENSG00000116652	DLEU2L	DLEU2L	1	63547082	63550636	1	ENSG00000116652	lncRNA	non coding	lncRNA	ND	79469	79469
ENSG00000116661	FBXO2	FBXO2	1	11637018	11655785	-1	ENSG00000116661	protein_coding	coding	mRNA	26232	26232	26232
ENSG00000116675	DNAJC6	DNAJC6	1	65248219	65415869	1	ENSG00000116675	protein_coding	coding	mRNA	9829	9829	9829
ENSG00000116678	LEPR	LEPR	1	65420652	65641559	1	ENSG00000116678	protein_coding	coding	mRNA	3953	3953	3953
ENSG00000116690	PRG4	PRG4	1	186296279	186314562	1	ENSG00000116690	protein_coding	coding	mRNA	10216	10216	10216
ENSG00000116703	PDC	PDC	1	186443566	186461122	-1	ENSG00000116703	protein_coding	coding	mRNA	5132	5132	5132
ENSG00000116711	PLA2G4A	PLA2G4A	1	186828953	186988981	1	ENSG00000116711	protein_coding	coding	mRNA	5321	5321	5321
ENSG00000116721	PRAMEF1	PRAMEF1	1	12791397	12796628	1	ENSG00000116721	protein_coding	coding	mRNA	65121	65121	65121
ENSG00000116726	PRAMEF12	PRAMEF12	1	12774841	12777906	1	ENSG00000116726	protein_coding	coding	mRNA	390999	390999	390999
ENSG00000116745	RPE65	RPE65	1	68428822	68449959	-1	ENSG00000116745	protein_coding	coding	mRNA	6121	6121	6121
ENSG00000116748	AMPD1	AMPD1	1	114673090	114695618	-1	ENSG00000116748	protein_coding	coding	mRNA	270	270	270
ENSG00000116783	TNNI3K	TNNI3K	1	74235401	74544428	1	ENSG00000116783	protein_coding	coding	mRNA	51086	51086	51086
ENSG00000116819	TFAP2E	TFAP2E	1	35573370	35595328	1	ENSG00000116819	protein_coding	coding	mRNA	339488	339488	339488
ENSG00000116824	CD2	CD2	1	116754385	116769228	1	ENSG00000116824	protein_coding	coding	mRNA	914	914	914
ENSG00000116882	HAO2	HAO2	1	119368779	119394130	1	ENSG00000116882	protein_coding	coding	mRNA	51179	51179	51179
ENSG00000116981	NT5C1A	NT5C1A	1	39659121	39672038	-1	ENSG00000116981	protein_coding	coding	mRNA	84618	84618	84618
ENSG00000116983	HPCAL4	HPCAL4	1	39678648	39691689	-1	ENSG00000116983	protein_coding	coding	mRNA	51440	51440	51440
ENSG00000116985	BMP8B	BMP8B	1	39757182	39788861	-1	ENSG00000116985	protein_coding	coding	mRNA	656	656	656
ENSG00000116990	MYCL	MYCL	1	39895426	39902256	-1	ENSG00000116990	protein_coding	coding	mRNA	4610	4610	4610
ENSG00000116996	ZP4	ZP4	1	237877864	237890922	-1	ENSG00000116996	protein_coding	coding	mRNA	57829	57829	57829
ENSG00000117009	KMO	KMO	1	241532134	241595642	1	ENSG00000117009	protein_coding	coding	mRNA	8564	8564	8564
ENSG00000117013	KCNQ4	KCNQ4	1	40783814	40840452	1	ENSG00000117013	protein_coding	coding	mRNA	9132	9132	9132
ENSG00000117016	RIMS3	RIMS3	1	40620679	40665657	-1	ENSG00000117016	protein_coding	coding	mRNA	9783	9783	9783
ENSG00000117069	ST6GALNAC5	ST6GALNAC5	1	76867441	77065711	1	ENSG00000117069	protein_coding	coding	mRNA	81849	81849	81849
ENSG00000117090	SLAMF1	SLAMF1	1	160608100	160647295	-1	ENSG00000117090	protein_coding	coding	mRNA	6504	6504	6504
ENSG00000117115	PADI2	PADI2	1	17066761	17119435	-1	ENSG00000117115	protein_coding	coding	mRNA	11240	11240	11240
ENSG00000117152	RGS4	RGS4	1	163068775	163076802	1	ENSG00000117152	protein_coding	coding	mRNA	5999	5999	5999
ENSG00000117154	IGSF21	IGSF21	1	18107746	18378483	1	ENSG00000117154	protein_coding	coding	mRNA	84966	84966	84966
ENSG00000117215	PLA2G2D	PLA2G2D	1	20111939	20119566	-1	ENSG00000117215	protein_coding	coding	mRNA	26279	26279	26279
ENSG00000117281	CD160	CD160	1	145719471	145739288	1	ENSG00000117281	protein_coding	coding	mRNA	11126	11126	11126
ENSG00000117322	CR2	CR2	1	207454230	207489895	1	ENSG00000117322	protein_coding	coding	mRNA	1380	1380	1380
ENSG00000117399	CDC20	CDC20	1	43358955	43363203	1	ENSG00000117399	protein_coding	coding	mRNA	991	991	991
ENSG00000117400	MPL	MPL	1	43337849	43352772	1	ENSG00000117400	protein_coding	coding	mRNA	4352	4352	4352
ENSG00000117407	ARTN	ARTN	1	43933320	43937241	1	ENSG00000117407	protein_coding	coding	mRNA	9048	9048	9048
ENSG00000117425	PTCH2	PTCH2	1	44819844	44843063	-1	ENSG00000117425	protein_coding	coding	mRNA	8643	8643	8643
ENSG00000117472	TSPAN1	TSPAN1	1	46175073	46185958	1	ENSG00000117472	protein_coding	coding	mRNA	10103	10103	10103
ENSG00000117477	CCDC181	CCDC181	1	169394870	169460669	-1	ENSG00000117477	protein_coding	coding	mRNA	57821	57821	57821
ENSG00000117501	MROH9	MROH9	1	170935471	171064765	1	ENSG00000117501	protein_coding	coding	mRNA	80133	80133	80133
ENSG00000117507	FMO6P	FMO6P	1	171137740	171161568	1	ENSG00000117507	transcribed_unitary_pseudogene	other	pseudogene	388714	388714	388714
ENSG00000117525	F3	F3	1	94529225	94541800	-1	ENSG00000117525	protein_coding	coding	mRNA	2152	2152	2152
ENSG00000117560	FASLG	FASLG	1	172659018	172666874	1	ENSG00000117560	protein_coding	coding	mRNA	356	356	356
ENSG00000117594	HSD11B1	HSD11B1	1	209686178	209734950	1	ENSG00000117594	protein_coding	coding	mRNA	3290	3290	3290
ENSG00000117598	PLPPR5	PLPPR5	1	98890245	99005032	-1	ENSG00000117598	protein_coding	coding	mRNA	163404	163404	163404
ENSG00000117600	PLPPR4	PLPPR4	1	99263953	99309590	1	ENSG00000117600	protein_coding	coding	mRNA	9890	9890	9890
ENSG00000117601	SERPINC1	SERPINC1	1	173903804	173917378	-1	ENSG00000117601	protein_coding	coding	mRNA	462	462	462
ENSG00000117650	NEK2	NEK2	1	211658657	211675630	-1	ENSG00000117650	protein_coding	coding	mRNA	4751	4751	4751
ENSG00000117707	PROX1	PROX1	1	213983181	214041502	1	ENSG00000117707	protein_coding	coding	mRNA	5629	5629	5629
ENSG00000117834	SLC5A9	SLC5A9	1	48222685	48248644	1	ENSG00000117834	protein_coding	coding	mRNA	200010	200010	200010
ENSG00000117971	CHRNB4	CHRNB4	15	78624119	78727754	-1	ENSG00000117971	protein_coding	coding	mRNA	1143	1143	1143
ENSG00000117983	MUC5B	MUC5B	11	1223066	1262172	1	ENSG00000117983	protein_coding	coding	mRNA	727897	727897	727897
ENSG00000118004	COLEC11	COLEC11	2	3594832	3644644	1	ENSG00000118004	protein_coding	coding	mRNA	78989	78989	78989
ENSG00000118017	A4GNT	A4GNT	3	138123718	138132387	-1	ENSG00000118017	protein_coding	coding	mRNA	51146	51146	51146
ENSG00000118094	TREH	TREH	11	118657316	118679690	-1	ENSG00000118094	protein_coding	coding	mRNA	11181	11181	11181
ENSG00000118113	MMP8	MMP8	11	102711795	102727050	-1	ENSG00000118113	protein_coding	coding	mRNA	4317	4317	4317
ENSG00000118137	APOA1	APOA1	11	116835751	116837950	-1	ENSG00000118137	protein_coding	coding	mRNA	335	335	335
ENSG00000118156	ZNF541	ZNF541	19	47520685	47555856	-1	ENSG00000118156	protein_coding	coding	mRNA	84215	84215	84215
ENSG00000118160	SLC8A2	SLC8A2	19	47428017	47472168	-1	ENSG00000118160	protein_coding	coding	mRNA	6543	6543	6543
ENSG00000118193	KIF14	KIF14	1	200551497	200620734	-1	ENSG00000118193	protein_coding	coding	mRNA	9928	9928	9928
ENSG00000118194	TNNT2	TNNT2	1	201359008	201377762	-1	ENSG00000118194	protein_coding	coding	mRNA	7139	7139	7139
ENSG00000118245	TNP1	TNP1	2	216859458	216860064	-1	ENSG00000118245	protein_coding	coding	mRNA	7141	7141	7141
ENSG00000118271	TTR	TTR	18	31557010	31599021	1	ENSG00000118271	protein_coding	coding	mRNA	7276	7276	7276
ENSG00000118298	CA14	CA14	1	150257159	150265078	1	ENSG00000118298	protein_coding	coding	mRNA	23632	23632	23632
ENSG00000118307	CASC1	CFAP94	12	25108420	25195162	-1	ENSG00000118307	protein_coding	coding	mRNA	55259	ND	55259
ENSG00000118322	ATP10B	ATP10B	5	160563120	160852214	-1	ENSG00000118322	protein_coding	coding	mRNA	23120	23120	23120
ENSG00000118402	ELOVL4	ELOVL4	6	79914812	79947580	-1	ENSG00000118402	protein_coding	coding	mRNA	6785	6785	6785
ENSG00000118432	CNR1	CNR1	6	88139864	88166359	-1	ENSG00000118432	protein_coding	coding	mRNA	1268	1268	1268
ENSG00000118434	SPACA1	SPACA1	6	88047789	88066832	1	ENSG00000118434	protein_coding	coding	mRNA	81833	81833	81833
ENSG00000118491	ZC2HC1B	ZC2HC1B	6	143864436	143938356	1	ENSG00000118491	protein_coding	coding	mRNA	153918	153918	153918
ENSG00000118492	ADGB	ADGB	6	146598965	146815462	1	ENSG00000118492	protein_coding	coding	mRNA	79747	79747	79747
ENSG00000118513	MYB	MYB	6	135181315	135219173	1	ENSG00000118513	protein_coding	coding	mRNA	4602	4602	4602
ENSG00000118514	ALDH8A1	ALDH8A1	6	134917390	134950122	-1	ENSG00000118514	protein_coding	coding	mRNA	64577	64577	64577
ENSG00000118520	ARG1	ARG1	6	131573144	131584332	1	ENSG00000118520	protein_coding	coding	mRNA	383	383	383
ENSG00000118526	TCF21	TCF21	6	133889138	133895553	1	ENSG00000118526	protein_coding	coding	mRNA	6943	6943	6943
ENSG00000118557	PMFBP1	PMFBP1	16	72112157	72176878	-1	ENSG00000118557	protein_coding	coding	mRNA	83449	83449	83449
ENSG00000118596	SLC16A7	SLC16A7	12	59596067	59789855	1	ENSG00000118596	protein_coding	coding	mRNA	9194	9194	9194
ENSG00000118702	GHRH	GHRH	20	37251082	37261835	-1	ENSG00000118702	protein_coding	coding	mRNA	2691	2691	2691
ENSG00000118729	CASQ2	CASQ2	1	115700007	115768781	-1	ENSG00000118729	protein_coding	coding	mRNA	845	845	845
ENSG00000118733	OLFM3	OLFM3	1	101802574	101997030	-1	ENSG00000118733	protein_coding	coding	mRNA	118427	118427	118427
ENSG00000118777	ABCG2	ABCG2	4	88090264	88231322	-1	ENSG00000118777	protein_coding	coding	mRNA	9429	9429	9429
ENSG00000118785	SPP1	SPP1	4	87975650	87983426	1	ENSG00000118785	protein_coding	coding	mRNA	6696	6696	6696
ENSG00000118849	RARRES1	RARRES1	3	158696892	158732696	-1	ENSG00000118849	protein_coding	coding	mRNA	5918	5918	5918
ENSG00000118903	BTF3P11	BTF3P11	13	76928066	76928836	1	ENSG00000118903	processed_pseudogene	other	pseudogene	ND	690	690
ENSG00000118972	FGF23	FGF23	12	4368227	4379728	-1	ENSG00000118972	protein_coding	coding	mRNA	8074	8074	8074
ENSG00000118976	OTUD4P1	OTUD4P1	12	3839459	3842525	1	ENSG00000118976	processed_pseudogene	other	pseudogene	ND	360227	360227
ENSG00000118990	GLRXP3	GLRXP3	5	161751448	161751768	-1	ENSG00000118990	processed_pseudogene	other	pseudogene	ND	100132510	100132510
ENSG00000118997	DNAH7	DNAH7	2	195737703	196068812	-1	ENSG00000118997	protein_coding	coding	mRNA	56171	56171	56171
ENSG00000119121	TRPM6	TRPM6	9	74722495	74888094	-1	ENSG00000119121	protein_coding	coding	mRNA	140803	140803	140803
ENSG00000119125	GDA	GDA	9	72114595	72257193	1	ENSG00000119125	protein_coding	coding	mRNA	9615	9615	9615
ENSG00000119147	C2orf40	ECRG4	2	106063246	106078159	1	ENSG00000119147	protein_coding	coding	mRNA	84417	84417	84417
ENSG00000119283	TRIM67	TRIM67	1	231162112	231221556	1	ENSG00000119283	protein_coding	coding	mRNA	440730	440730	440730
ENSG00000119440	LCN1P1	LCN1P1	9	133224905	133228591	-1	ENSG00000119440	unprocessed_pseudogene	other	pseudogene	ND	286310	286310
ENSG00000119457	SLC46A2	SLC46A2	9	112878920	112890913	-1	ENSG00000119457	protein_coding	coding	mRNA	57864	57864	57864
ENSG00000119508	NR4A3	NR4A3	9	99821855	99866891	1	ENSG00000119508	protein_coding	coding	mRNA	8013	8013	8013
ENSG00000119514	GALNT12	GALNT12	9	98807699	98850081	1	ENSG00000119514	protein_coding	coding	mRNA	79695	79695	79695
ENSG00000119547	ONECUT2	ONECUT2	18	57435685	57491297	1	ENSG00000119547	protein_coding	coding	mRNA	9480	9480	9480
ENSG00000119608	PROX2	PROX2	14	74852871	74871940	-1	ENSG00000119608	protein_coding	coding	mRNA	283571	283571	283571
ENSG00000119614	VSX2	VSX2	14	74239472	74262738	1	ENSG00000119614	protein_coding	coding	mRNA	338917	338917	338917
ENSG00000119660	DPPA5P4	DPPA5P4	14	75292131	75292495	-1	ENSG00000119660	processed_pseudogene	other	pseudogene	ND	646701	646701
ENSG00000119698	PPP4R4	PPP4R4	14	94146128	94279735	1	ENSG00000119698	protein_coding	coding	mRNA	57718	57718	57718
ENSG00000119715	ESRRB	ESRRB	14	76310712	76501837	1	ENSG00000119715	protein_coding	coding	mRNA	2103	2103	2103
ENSG00000119737	GPR75	GPR75	2	53852913	53859989	-1	ENSG00000119737	protein_coding	coding	mRNA	10936	10936	10936
