Name	Class	Type
cg17179557	CG	CG_of_ESR1_regulator
cg00277753	CG	CG_of_ESR1_regulator
cg17962547	CG	CG_of_ESR1_regulator
cg23154497	CG	CG_of_ESR1_regulator
cg01481609	CG	CG_of_ESR1_regulator
cg23098789	CG	CG_of_ESR1_regulator
cg15731752	CG	CG_of_ESR1_regulator
cg02757516	CG	CG_of_ESR1_regulator
cg06422685	CG	CG_of_ESR1_regulator
cg18388786	CG	CG_of_ESR1_regulator
cg09751071	CG	CG_of_ESR1_regulator
cg27405177	CG	CG_of_ESR1_regulator
cg10948036	CG	CG_of_ESR1_regulator
cg00844246	CG	CG_of_ESR1_regulator
cg16332700	CG	CG_of_ESR1_regulator
cg11454325	CG	CG_of_ESR1_regulator
cg03852041	CG	CG_of_ESR1_regulator
cg25367334	CG	CG_of_ESR1_regulator
cg02023367	CG	CG_of_ESR1_regulator
cg20012537	CG	CG_of_ESR1_regulator
cg04553632	CG	CG_of_ESR1_regulator
cg07505629	CG	CG_of_ESR1_regulator
cg10827485	CG	CG_of_ESR1_regulator
cg08721320	CG	CG_of_ESR1_regulator
cg17861618	CG	CG_of_ESR1_regulator
cg11547474	CG	CG_of_ESR1_regulator
cg13550802	CG	CG_of_ESR1_regulator
cg24333420	CG	CG_of_ESR1_regulator
cg07304315	CG	CG_of_ESR1_regulator
cg13851375	CG	CG_of_ESR1_regulator
cg01120434	CG	CG_of_ESR1_regulator
cg04876028	CG	CG_of_ESR1_regulator
cg24898738	CG	CG_of_ESR1_regulator
cg14003931	CG	CG_of_ESR1_regulator
cg27634264	CG	CG_of_ESR1_regulator
cg06197024	CG	CG_of_ESR1_regulator
cg09216081	CG	CG_of_ESR1_regulator
cg20559403	CG	CG_of_ESR1_regulator
cg01014265	CG	CG_of_ESR1_regulator
cg07916654	CG	CG_of_ESR1_regulator
cg21342307	CG	CG_of_ESR1_regulator
cg27505582	CG	CG_of_ESR1_regulator
cg00331845	CG	CG_of_ESR1_regulator
cg07867367	CG	CG_of_ESR1_regulator
cg25020570	CG	CG_of_ESR1_regulator
cg25142028	CG	CG_of_ESR1_regulator
cg15595525	CG	CG_of_ESR1_regulator
cg04283815	CG	CG_of_ESR1_regulator
cg04976799	CG	CG_of_ESR1_regulator
cg05220599	CG	CG_of_ESR1_regulator
cg25873974	CG	CG_of_ESR1_regulator
cg03194442	CG	CG_of_ESR1_regulator
cg08961906	CG	CG_of_ESR1_regulator
cg10870786	CG	CG_of_ESR1_regulator
cg03897456	CG	CG_of_ESR1_regulator
cg05658858	CG	CG_of_ESR1_regulator
cg06130365	CG	CG_of_ESR1_regulator
cg19126377	CG	CG_of_ESR1_regulator
cg15220194	CG	CG_of_ESR1_regulator
cg13178511	CG	CG_of_ESR1_regulator
cg03867445	CG	CG_of_ESR1_regulator
cg02303317	CG	CG_of_ESR1_regulator
cg03290677	CG	CG_of_ESR1_regulator
cg09435798	CG	CG_of_ESR1_regulator
cg13587533	CG	CG_of_ESR1_regulator
cg27332938	CG	CG_of_ESR1_regulator
cg23081670	CG	CG_of_ESR1_regulator
cg26996236	CG	CG_of_ESR1_regulator
cg02441467	CG	CG_of_ESR1_regulator
cg07908874	CG	CG_of_ESR1_regulator
cg19495428	CG	CG_of_ESR1_regulator
cg12275410	CG	CG_of_ESR1_regulator
cg16284674	CG	CG_of_ESR1_regulator
cg24424217	CG	CG_of_ESR1_regulator
cg07219844	CG	CG_of_ESR1_regulator
cg12642705	CG	CG_of_ESR1_regulator
cg02919569	CG	CG_of_ESR1_regulator
cg07338448	CG	CG_of_ESR1_regulator
cg15803506	CG	CG_of_ESR1_regulator
cg20294962	CG	CG_of_ESR1_regulator
cg07271757	CG	CG_of_ESR1_regulator
cg05762578	CG	CG_of_ESR1_regulator
cg10537247	CG	CG_of_ESR1_regulator
cg17013778	CG	CG_of_ESR1_regulator
cg15049964	CG	CG_of_ESR1_regulator
cg01308268	CG	CG_of_ESR1_regulator
cg23837438	CG	CG_of_ESR1_regulator
cg01117364	CG	CG_of_ESR1_regulator
cg20532418	CG	CG_of_ESR1_regulator
cg14962158	CG	CG_of_ESR1_regulator
cg26583481	CG	CG_of_ESR1_regulator
cg19633231	CG	CG_of_ESR1_regulator
cg10482237	CG	CG_of_ESR1_regulator
cg11716598	CG	CG_of_ESR1_regulator
cg11126081	CG	CG_of_ESR1_regulator
cg13679048	CG	CG_of_ESR1_regulator
cg22976212	CG	CG_of_ESR1_regulator
cg07843583	CG	CG_of_ESR1_regulator
cg23422361	CG	CG_of_ESR1_regulator
cg09852158	CG	CG_of_ESR1_regulator
cg02415341	CG	CG_of_ESR1_regulator
cg10427719	CG	CG_of_ESR1_regulator
cg10780164	CG	CG_of_ESR1_regulator
cg27417926	CG	CG_of_ESR1_regulator
cg00732348	CG	CG_of_ESR1_regulator
cg00929798	CG	CG_of_ESR1_regulator
cg21965997	CG	CG_of_ESR1_regulator
cg14614314	CG	CG_of_ESR1_regulator
cg10845200	CG	CG_of_ESR1_regulator
cg04246880	CG	CG_of_ESR1_regulator
cg06766659	CG	CG_of_ESR1_regulator
cg05863587	CG	CG_of_ESR1_regulator
cg17247026	CG	CG_of_ESR1_regulator
cg24748548	CG	CG_of_ESR1_regulator
cg06922248	CG	CG_of_ESR1_regulator
cg10024138	CG	CG_of_ESR1_regulator
cg12226682	CG	CG_of_ESR1_regulator
cg06950844	CG	CG_of_ESR1_regulator
cg25504749	CG	CG_of_ESR1_regulator
cg04120329	CG	CG_of_ESR1_regulator
cg02212855	CG	CG_of_ESR1_regulator
cg10988628	CG	CG_of_ESR1_regulator
cg08699681	CG	CG_of_ESR1_regulator
cg23451221	CG	CG_of_ESR1_regulator
cg05740243	CG	CG_of_ESR1_regulator
cg15596666	CG	CG_of_ESR1_regulator
cg03743584	CG	CG_of_ESR1_regulator
cg15549126	CG	CG_of_ESR1_regulator
cg10742801	CG	CG_of_ESR1_regulator
cg00846988	CG	CG_of_ESR1_regulator
cg03875156	CG	CG_of_ESR1_regulator
cg19899694	CG	CG_of_ESR1_regulator
cg15486233	CG	CG_of_ESR1_regulator
cg24413339	CG	CG_of_ESR1_regulator
cg07810522	CG	CG_of_ESR1_regulator
cg22136363	CG	CG_of_ESR1_regulator
cg18723409	CG	CG_of_ESR1_regulator
cg17566541	CG	CG_of_ESR1_regulator
cg15275313	CG	CG_of_ESR1_regulator
cg08637119	CG	CG_of_ESR1_regulator
cg01540165	CG	CG_of_ESR1_regulator
cg20376581	CG	CG_of_ESR1_regulator
cg04656692	CG	CG_of_ESR1_regulator
cg24702253	CG	CG_of_ESR1_regulator
cg26462595	CG	CG_of_ESR1_regulator
cg02681040	CG	CG_of_ESR1_regulator
cg01738984	CG	CG_of_ESR1_regulator
cg24038255	CG	CG_of_ESR1_regulator
cg02082210	CG	CG_of_ESR1_regulator
cg08093323	CG	CG_of_ESR1_regulator
cg18169940	CG	CG_of_ESR1_regulator
cg17957235	CG	CG_of_ESR1_regulator
cg03571383	CG	CG_of_ESR1_regulator
cg09591542	CG	CG_of_ESR1_regulator
cg25845326	CG	CG_of_ESR1_regulator
cg09297839	CG	CG_of_ESR1_regulator
cg09115216	CG	CG_of_ESR1_regulator
cg16023896	CG	CG_of_ESR1_regulator
cg19912141	CG	CG_of_ESR1_regulator
cg13016308	CG	CG_of_ESR1_regulator
cg09148649	CG	CG_of_ESR1_regulator
cg22311230	CG	CG_of_ESR1_regulator
cg05382497	CG	CG_of_ESR1_regulator
cg24728050	CG	CG_of_ESR1_regulator
cg02475301	CG	CG_of_ESR1_regulator
cg16405908	CG	CG_of_ESR1_regulator
cg16851282	CG	CG_of_ESR1_regulator
cg23683010	CG	CG_of_ESR1_regulator
cg03301075	CG	CG_of_ESR1_regulator
cg01153834	CG	CG_of_ESR1_regulator
cg00234998	CG	CG_of_ESR1_regulator
cg11633280	CG	CG_of_ESR1_regulator
cg15385479	CG	CG_of_ESR1_regulator
cg09875624	CG	CG_of_ESR1_regulator
cg12229151	CG	CG_of_ESR1_regulator
cg16776065	CG	CG_of_ESR1_regulator
cg04333575	CG	CG_of_ESR1_regulator
cg18959478	CG	CG_of_ESR1_regulator
cg18392783	CG	CG_of_ESR1_regulator
cg16459349	CG	CG_of_ESR1_regulator
cg20938665	CG	CG_of_ESR1_regulator
cg02273041	CG	CG_of_ESR1_regulator
cg27132391	CG	CG_of_ESR1_regulator
cg15202102	CG	CG_of_ESR1_regulator
cg26678920	CG	CG_of_ESR1_regulator
cg05628549	CG	CG_of_ESR1_regulator
cg10064871	CG	CG_of_ESR1_regulator
cg12755421	CG	CG_of_ESR1_regulator
cg12479098	CG	CG_of_ESR1_regulator
cg16245261	CG	CG_of_ESR1_regulator
cg27414481	CG	CG_of_ESR1_regulator
cg08757628	CG	CG_of_ESR1_regulator
cg20833786	CG	CG_of_ESR1_regulator
cg10378819	CG	CG_of_ESR1_regulator
cg07656579	CG	CG_of_ESR1_regulator
cg25288433	CG	CG_of_ESR1_regulator
cg07093617	CG	CG_of_ESR1_regulator
cg19693626	CG	CG_of_ESR1_regulator
cg04448476	CG	CG_of_ESR1_regulator
cg16446783	CG	CG_of_ESR1_regulator
cg02608124	CG	CG_of_ESR1_regulator
cg09691574	CG	CG_of_ESR1_regulator
cg06978737	CG	CG_of_ESR1_regulator
cg21033675	CG	CG_of_ESR1_regulator
cg16010467	CG	CG_of_ESR1_regulator
cg01604429	CG	CG_of_ESR1_regulator
cg01531569	CG	CG_of_ESR1_regulator
cg05193282	CG	CG_of_ESR1_regulator
cg04272710	CG	CG_of_ESR1_regulator
cg09333889	CG	CG_of_ESR1_regulator
cg19826397	CG	CG_of_ESR1_regulator
cg01674361	CG	CG_of_ESR1_regulator
cg03833400	CG	CG_of_ESR1_regulator
cg15902329	CG	CG_of_ESR1_regulator
cg23001457	CG	CG_of_ESR1_regulator
cg09346831	CG	CG_of_ESR1_regulator
cg23375282	CG	CG_of_ESR1_regulator
cg02109086	CG	CG_of_ESR1_regulator
cg13066461	CG	CG_of_ESR1_regulator
cg22051636	CG	CG_of_ESR1_regulator
cg13062935	CG	CG_of_ESR1_regulator
cg10422455	CG	CG_of_ESR1_regulator
cg07199337	CG	CG_of_ESR1_regulator
cg06675341	CG	CG_of_ESR1_regulator
cg06578097	CG	CG_of_ESR1_regulator
cg13432154	CG	CG_of_ESR1_regulator
cg23019633	CG	CG_of_ESR1_regulator
cg01769160	CG	CG_of_ESR1_regulator
cg04101203	CG	CG_of_ESR1_regulator
cg19653624	CG	CG_of_ESR1_regulator
cg13982511	CG	CG_of_ESR1_regulator
cg23071995	CG	CG_of_ESR1_regulator
cg08934607	CG	CG_of_ESR1_regulator
cg00130275	CG	CG_of_ESR1_regulator
cg10278102	CG	CG_of_ESR1_regulator
cg05265985	CG	CG_of_ESR1_regulator
cg13544027	CG	CG_of_ESR1_regulator
cg05914060	CG	CG_of_ESR1_regulator
cg05533340	CG	CG_of_ESR1_regulator
cg03635073	CG	CG_of_ESR1_regulator
cg05866785	CG	CG_of_ESR1_regulator
cg10027639	CG	CG_of_ESR1_regulator
cg01978549	CG	CG_of_ESR1_regulator
cg14609458	CG	CG_of_ESR1_regulator
cg12956209	CG	CG_of_ESR1_regulator
cg13265437	CG	CG_of_ESR1_regulator
cg14700820	CG	CG_of_ESR1_regulator
cg09919787	CG	CG_of_ESR1_regulator
cg13770088	CG	CG_of_ESR1_regulator
cg03081205	CG	CG_of_ESR1_regulator
cg06972381	CG	CG_of_ESR1_regulator
cg23846459	CG	CG_of_ESR1_regulator
cg19005368	CG	CG_of_ESR1_regulator
cg03288954	CG	CG_of_ESR1_regulator
cg17556588	CG	CG_of_ESR1_regulator
cg17117871	CG	CG_of_ESR1_regulator
cg20981402	CG	CG_of_ESR1_regulator
cg03445474	CG	CG_of_ESR1_regulator
cg16307484	CG	CG_of_ESR1_regulator
cg26801843	CG	CG_of_ESR1_regulator
cg16614638	CG	CG_of_ESR1_regulator
cg19019913	CG	CG_of_ESR1_regulator
cg04490136	CG	CG_of_ESR1_regulator
cg16218377	CG	CG_of_ESR1_regulator
cg05141645	CG	CG_of_ESR1_regulator
cg05533552	CG	CG_of_ESR1_regulator
cg05788641	CG	CG_of_ESR1_regulator
cg23240149	CG	CG_of_ESR1_regulator
cg03936072	CG	CG_of_ESR1_regulator
cg24815999	CG	CG_of_ESR1_regulator
cg08882250	CG	CG_of_ESR1_regulator
cg02021895	CG	CG_of_ESR1_regulator
cg02045428	CG	CG_of_ESR1_regulator
cg08544540	CG	CG_of_ESR1_regulator
cg23783076	CG	CG_of_ESR1_regulator
cg09251400	CG	CG_of_ESR1_regulator
cg03902718	CG	CG_of_ESR1_regulator
cg26555614	CG	CG_of_ESR1_regulator
cg12460187	CG	CG_of_ESR1_regulator
cg06220618	CG	CG_of_ESR1_regulator
cg18360111	CG	CG_of_ESR1_regulator
cg03286037	CG	CG_of_ESR1_regulator
cg09662794	CG	CG_of_ESR1_regulator
cg16829924	CG	CG_of_ESR1_regulator
cg09775841	CG	CG_of_ESR1_regulator
cg03734864	CG	CG_of_ESR1_regulator
cg26601310	CG	CG_of_ESR1_regulator
cg05348871	CG	CG_of_ESR1_regulator
cg19086540	CG	CG_of_ESR1_regulator
cg26451547	CG	CG_of_ESR1_regulator
cg24369746	CG	CG_of_ESR1_regulator
cg00085029	CG	CG_of_ESR1_regulator
cg03730492	CG	CG_of_ESR1_regulator
cg02193762	CG	CG_of_ESR1_regulator
cg08848847	CG	CG_of_ESR1_regulator
cg25980676	CG	CG_of_ESR1_regulator
cg16522885	CG	CG_of_ESR1_regulator
cg02480298	CG	CG_of_ESR1_regulator
cg03823983	CG	CG_of_ESR1_regulator
cg20972380	CG	CG_of_ESR1_regulator
cg07136133	CG	CG_of_ESR1_regulator
cg00220721	CG	CG_of_ESR1_regulator
cg22117805	CG	CG_of_ESR1_regulator
cg18520238	CG	CG_of_ESR1_regulator
cg08943494	CG	CG_of_ESR1_regulator
cg17401890	CG	CG_of_ESR1_regulator
cg20934799	CG	CG_of_ESR1_regulator
cg11881472	CG	CG_of_ESR1_regulator
cg26730024	CG	CG_of_ESR1_regulator
cg27218154	CG	CG_of_ESR1_regulator
cg21544931	CG	CG_of_ESR1_regulator
cg14850730	CG	CG_of_ESR1_regulator
cg08790638	CG	CG_of_ESR1_regulator
cg01512787	CG	CG_of_ESR1_regulator
cg22233890	CG	CG_of_ESR1_regulator
cg23711461	CG	CG_of_ESR1_regulator
cg00417304	CG	CG_of_ESR1_regulator
cg12913167	CG	CG_of_ESR1_regulator
cg25953350	CG	CG_of_ESR1_regulator
cg13300710	CG	CG_of_ESR1_regulator
cg07729130	CG	CG_of_ESR1_regulator
cg10646395	CG	CG_of_ESR1_regulator
cg01368868	CG	CG_of_ESR1_regulator
cg23116180	CG	CG_of_ESR1_regulator
cg27607372	CG	CG_of_ESR1_regulator
cg17378273	CG	CG_of_ESR1_regulator
cg27185684	CG	CG_of_ESR1_regulator
cg09272217	CG	CG_of_ESR1_regulator
cg27340283	CG	CG_of_ESR1_regulator
cg23580038	CG	CG_of_ESR1_regulator
cg01732495	CG	CG_of_ESR1_regulator
cg05949352	CG	CG_of_ESR1_regulator
cg20690774	CG	CG_of_ESR1_regulator
cg08312987	CG	CG_of_ESR1_regulator
cg13545165	CG	CG_of_ESR1_regulator
cg02964359	CG	CG_of_ESR1_regulator
cg22063720	CG	CG_of_ESR1_regulator
cg10303107	CG	CG_of_ESR1_regulator
cg15010079	CG	CG_of_ESR1_regulator
cg13448468	CG	CG_of_ESR1_regulator
cg00328729	CG	CG_of_ESR1_regulator
cg05515072	CG	CG_of_ESR1_regulator
cg22731637	CG	CG_of_ESR1_regulator
cg05648472	CG	CG_of_ESR1_regulator
cg06095065	CG	CG_of_ESR1_regulator
cg22373225	CG	CG_of_ESR1_regulator
cg14044577	CG	CG_of_ESR1_regulator
cg02029687	CG	CG_of_ESR1_regulator
cg06818327	CG	CG_of_ESR1_regulator
cg03965764	CG	CG_of_ESR1_regulator
cg10242372	CG	CG_of_ESR1_regulator
cg17082727	CG	CG_of_ESR1_regulator
cg22859451	CG	CG_of_ESR1_regulator
cg27638963	CG	CG_of_ESR1_regulator
cg10391540	CG	CG_of_ESR1_regulator
cg06123714	CG	CG_of_ESR1_regulator
cg00394658	CG	CG_of_ESR1_regulator
cg13646917	CG	CG_of_ESR1_regulator
cg19851384	CG	CG_of_ESR1_regulator
cg06890484	CG	CG_of_ESR1_regulator
cg02616975	CG	CG_of_ESR1_regulator
cg10457846	CG	CG_of_ESR1_regulator
cg06780358	CG	CG_of_ESR1_regulator
cg14042131	CG	CG_of_ESR1_regulator
cg04462547	CG	CG_of_ESR1_regulator
cg16027310	CG	CG_of_ESR1_regulator
cg11545521	CG	CG_of_ESR1_regulator
cg22111167	CG	CG_of_ESR1_regulator
cg11468953	CG	CG_of_ESR1_regulator
cg07401324	CG	CG_of_ESR1_regulator
cg19268720	CG	CG_of_ESR1_regulator
cg22976120	CG	CG_of_ESR1_regulator
cg01372366	CG	CG_of_ESR1_regulator
cg15300753	CG	CG_of_ESR1_regulator
cg14997711	CG	CG_of_ESR1_regulator
cg10951214	CG	CG_of_ESR1_regulator
cg26468891	CG	CG_of_ESR1_regulator
cg23646614	CG	CG_of_ESR1_regulator
cg26197915	CG	CG_of_ESR1_regulator
cg07143125	CG	CG_of_ESR1_regulator
cg19325637	CG	CG_of_ESR1_regulator
cg06298729	CG	CG_of_ESR1_regulator
ch.11.1014025R	CG	CG_of_ESR1_regulator
cg04515608	CG	CG_of_ESR1_regulator
cg20667822	CG	CG_of_ESR1_regulator
cg17335440	CG	CG_of_ESR1_regulator
cg23547656	CG	CG_of_ESR1_regulator
cg02299195	CG	CG_of_ESR1_regulator
cg05982345	CG	CG_of_ESR1_regulator
cg11201837	CG	CG_of_ESR1_regulator
cg24459209	CG	CG_of_ESR1_regulator
cg23995769	CG	CG_of_ESR1_regulator
cg04620833	CG	CG_of_ESR1_regulator
cg15700636	CG	CG_of_ESR1_regulator
cg04549076	CG	CG_of_ESR1_regulator
cg08773180	CG	CG_of_ESR1_regulator
cg12819873	CG	CG_of_ESR1_regulator
cg10426076	CG	CG_of_ESR1_regulator
cg15357945	CG	CG_of_ESR1_regulator
cg05471009	CG	CG_of_ESR1_regulator
cg15971518	CG	CG_of_ESR1_regulator
cg10460350	CG	CG_of_ESR1_regulator
cg06100442	CG	CG_of_ESR1_regulator
cg27126924	CG	CG_of_ESR1_regulator
cg25575359	CG	CG_of_ESR1_regulator
cg07588442	CG	CG_of_ESR1_regulator
cg10733145	CG	CG_of_ESR1_regulator
cg26375147	CG	CG_of_ESR1_regulator
cg02207312	CG	CG_of_ESR1_regulator
cg07509094	CG	CG_of_ESR1_regulator
cg10339344	CG	CG_of_ESR1_regulator
cg06489295	CG	CG_of_ESR1_regulator
cg19552494	CG	CG_of_ESR1_regulator
cg16928657	CG	CG_of_ESR1_regulator
cg25871843	CG	CG_of_ESR1_regulator
cg00778920	CG	CG_of_ESR1_regulator
cg00475085	CG	CG_of_ESR1_regulator
cg03399927	CG	CG_of_ESR1_regulator
cg05315670	CG	CG_of_ESR1_regulator
cg14570506	CG	CG_of_ESR1_regulator
cg15446238	CG	CG_of_ESR1_regulator
cg08515713	CG	CG_of_ESR1_regulator
cg26787449	CG	CG_of_ESR1_regulator
cg02617469	CG	CG_of_ESR1_regulator
cg05075833	CG	CG_of_ESR1_regulator
cg26847805	CG	CG_of_ESR1_regulator
cg25069102	CG	CG_of_ESR1_regulator
cg24689021	CG	CG_of_ESR1_regulator
cg06008299	CG	CG_of_ESR1_regulator
cg08178356	CG	CG_of_ESR1_regulator
cg22753417	CG	CG_of_ESR1_regulator
cg02792333	CG	CG_of_ESR1_regulator
cg23397278	CG	CG_of_ESR1_regulator
cg14391469	CG	CG_of_ESR1_regulator
cg13620770	CG	CG_of_ESR1_regulator
cg07588779	CG	CG_of_ESR1_regulator
cg10498429	CG	CG_of_ESR1_regulator
cg13221074	CG	CG_of_ESR1_regulator
cg16804848	CG	CG_of_ESR1_regulator
cg19421484	CG	CG_of_ESR1_regulator
cg04056144	CG	CG_of_ESR1_regulator
cg25163015	CG	CG_of_ESR1_regulator
cg16911342	CG	CG_of_ESR1_regulator
cg14116162	CG	CG_of_ESR1_regulator
cg00925229	CG	CG_of_ESR1_regulator
cg00829944	CG	CG_of_ESR1_regulator
cg02228329	CG	CG_of_ESR1_regulator
cg23796481	CG	CG_of_ESR1_regulator
cg26468130	CG	CG_of_ESR1_regulator
cg06604670	CG	CG_of_ESR1_regulator
cg22841110	CG	CG_of_ESR1_regulator
cg15893430	CG	CG_of_ESR1_regulator
cg21923077	CG	CG_of_ESR1_regulator
cg26968245	CG	CG_of_ESR1_regulator
cg15417149	CG	CG_of_ESR1_regulator
cg25400358	CG	CG_of_ESR1_regulator
cg05171590	CG	CG_of_ESR1_regulator
cg23429680	CG	CG_of_ESR1_regulator
cg10856549	CG	CG_of_ESR1_regulator
cg04165881	CG	CG_of_ESR1_regulator
cg23100081	CG	CG_of_ESR1_regulator
cg23003085	CG	CG_of_ESR1_regulator
cg08790734	CG	CG_of_ESR1_regulator
cg11296937	CG	CG_of_ESR1_regulator
cg03439086	CG	CG_of_ESR1_regulator
cg12453748	CG	CG_of_ESR1_regulator
cg11471582	CG	CG_of_ESR1_regulator
cg13722539	CG	CG_of_ESR1_regulator
cg17589175	CG	CG_of_ESR1_regulator
cg03348299	CG	CG_of_ESR1_regulator
cg01653620	CG	CG_of_ESR1_regulator
cg19336883	CG	CG_of_ESR1_regulator
cg21898631	CG	CG_of_ESR1_regulator
cg25944898	CG	CG_of_ESR1_regulator
cg20105233	CG	CG_of_ESR1_regulator
cg19486023	CG	CG_of_ESR1_regulator
cg03741657	CG	CG_of_ESR1_regulator
cg07656648	CG	CG_of_ESR1_regulator
cg14741804	CG	CG_of_ESR1_regulator
cg17457440	CG	CG_of_ESR1_regulator
cg23615572	CG	CG_of_ESR1_regulator
cg10718809	CG	CG_of_ESR1_regulator
cg01708924	CG	CG_of_ESR1_regulator
cg02685484	CG	CG_of_ESR1_regulator
cg23456595	CG	CG_of_ESR1_regulator
cg05353099	CG	CG_of_ESR1_regulator
cg02423817	CG	CG_of_ESR1_regulator
cg05751148	CG	CG_of_ESR1_regulator
cg10542975	CG	CG_of_ESR1_regulator
cg02874908	CG	CG_of_ESR1_regulator
cg27262415	CG	CG_of_ESR1_regulator
cg20792833	CG	CG_of_ESR1_regulator
cg12535569	CG	CG_of_ESR1_regulator
cg25256924	CG	CG_of_ESR1_regulator
cg16408081	CG	CG_of_ESR1_regulator
cg23468927	CG	CG_of_ESR1_regulator
cg12044599	CG	CG_of_ESR1_regulator
cg02740606	CG	CG_of_ESR1_regulator
cg17690322	CG	CG_of_ESR1_regulator
cg20152152	CG	CG_of_ESR1_regulator
cg03602823	CG	CG_of_ESR1_regulator
cg20022862	CG	CG_of_ESR1_regulator
cg06012016	CG	CG_of_ESR1_regulator
cg13187188	CG	CG_of_ESR1_regulator
cg11504740	CG	CG_of_ESR1_regulator
cg00587613	CG	CG_of_ESR1_regulator
cg12145564	CG	CG_of_ESR1_regulator
cg27265307	CG	CG_of_ESR1_regulator
cg15217623	CG	CG_of_ESR1_regulator
cg14803802	CG	CG_of_ESR1_regulator
cg03686027	CG	CG_of_ESR1_regulator
cg15910594	CG	CG_of_ESR1_regulator
cg18268363	CG	CG_of_ESR1_regulator
cg12729518	CG	CG_of_ESR1_regulator
cg18239686	CG	CG_of_ESR1_regulator
cg02023548	CG	CG_of_ESR1_regulator
cg16659728	CG	CG_of_ESR1_regulator
cg10791422	CG	CG_of_ESR1_regulator
cg18790382	CG	CG_of_ESR1_regulator
cg11903239	CG	CG_of_ESR1_regulator
cg20791323	CG	CG_of_ESR1_regulator
cg01165177	CG	CG_of_ESR1_regulator
cg20570313	CG	CG_of_ESR1_regulator
cg16538343	CG	CG_of_ESR1_regulator
cg01169746	CG	CG_of_ESR1_regulator
cg17299921	CG	CG_of_ESR1_regulator
cg22510814	CG	CG_of_ESR1_regulator
cg05520811	CG	CG_of_ESR1_regulator
cg22842048	CG	CG_of_ESR1_regulator
cg17296447	CG	CG_of_ESR1_regulator
cg16728846	CG	CG_of_ESR1_regulator
cg08205236	CG	CG_of_ESR1_regulator
cg03883228	CG	CG_of_ESR1_regulator
cg27081634	CG	CG_of_ESR1_regulator
cg19738774	CG	CG_of_ESR1_regulator
cg23031135	CG	CG_of_ESR1_regulator
cg13734833	CG	CG_of_ESR1_regulator
cg23882131	CG	CG_of_ESR1_regulator
cg24241586	CG	CG_of_ESR1_regulator
cg22933847	CG	CG_of_ESR1_regulator
cg14152222	CG	CG_of_ESR1_regulator
cg03522668	CG	CG_of_ESR1_regulator
cg09102864	CG	CG_of_ESR1_regulator
cg04658945	CG	CG_of_ESR1_regulator
cg13997720	CG	CG_of_ESR1_regulator
cg12642521	CG	CG_of_ESR1_regulator
cg03465499	CG	CG_of_ESR1_regulator
cg12405136	CG	CG_of_ESR1_regulator
cg22986999	CG	CG_of_ESR1_regulator
cg21936959	CG	CG_of_ESR1_regulator
cg25807487	CG	CG_of_ESR1_regulator
cg05771342	CG	CG_of_ESR1_regulator
cg02920396	CG	CG_of_ESR1_regulator
cg00385596	CG	CG_of_ESR1_regulator
cg02430902	CG	CG_of_ESR1_regulator
cg15985400	CG	CG_of_ESR1_regulator
cg01132139	CG	CG_of_ESR1_regulator
cg04358923	CG	CG_of_ESR1_regulator
cg24134935	CG	CG_of_ESR1_regulator
cg25772738	CG	CG_of_ESR1_regulator
cg27353073	CG	CG_of_ESR1_regulator
cg04544938	CG	CG_of_ESR1_regulator
cg15444531	CG	CG_of_ESR1_regulator
cg20461541	CG	CG_of_ESR1_regulator
cg12354321	CG	CG_of_ESR1_regulator
cg03493520	CG	CG_of_ESR1_regulator
cg17098857	CG	CG_of_ESR1_regulator
cg11537479	CG	CG_of_ESR1_regulator
cg17644896	CG	CG_of_ESR1_regulator
cg10759217	CG	CG_of_ESR1_regulator
cg19733740	CG	CG_of_ESR1_regulator
cg27561006	CG	CG_of_ESR1_regulator
cg09772827	CG	CG_of_ESR1_regulator
cg08112276	CG	CG_of_ESR1_regulator
cg05009394	CG	CG_of_ESR1_regulator
cg24536410	CG	CG_of_ESR1_regulator
cg03602013	CG	CG_of_ESR1_regulator
cg09144302	CG	CG_of_ESR1_regulator
cg26438498	CG	CG_of_ESR1_regulator
cg07714534	CG	CG_of_ESR1_regulator
cg16682046	CG	CG_of_ESR1_regulator
cg10395222	CG	CG_of_ESR1_regulator
cg04891861	CG	CG_of_ESR1_regulator
cg13494368	CG	CG_of_ESR1_regulator
cg02125600	CG	CG_of_ESR1_regulator
cg20706804	CG	CG_of_ESR1_regulator
cg05915694	CG	CG_of_ESR1_regulator
cg06702499	CG	CG_of_ESR1_regulator
cg23471848	CG	CG_of_ESR1_regulator
cg15746198	CG	CG_of_ESR1_regulator
cg19160130	CG	CG_of_ESR1_regulator
cg19563365	CG	CG_of_ESR1_regulator
cg11660018	CG	CG_of_ESR1_regulator
cg23771366	CG	CG_of_ESR1_regulator
cg23214764	CG	CG_of_ESR1_regulator
cg08363925	CG	CG_of_ESR1_regulator
cg13030674	CG	CG_of_ESR1_regulator
cg04410073	CG	CG_of_ESR1_regulator
cg17541922	CG	CG_of_ESR1_regulator
cg23351584	CG	CG_of_ESR1_regulator
cg25851751	CG	CG_of_ESR1_regulator
cg04660191	CG	CG_of_ESR1_regulator
cg24613043	CG	CG_of_ESR1_regulator
cg04147990	CG	CG_of_ESR1_regulator
cg08250880	CG	CG_of_ESR1_regulator
cg11873113	CG	CG_of_ESR1_regulator
cg24997140	CG	CG_of_ESR1_regulator
cg01234251	CG	CG_of_ESR1_regulator
